		Microsoft DHCP Service Activity Log


Event ID  Meaning
00	The log was started.
01	The log was stopped.
02	The log was temporarily paused due to low disk space.
10	A new IP address was leased to a client.
11	A lease was renewed by a client.
12	A lease was released by a client.
13	An IP address was found to be in use on the network.
14	A lease request could not be satisfied because the scope's address pool was exhausted.
15	A lease was denied.
16	A lease was deleted.
17	A lease was expired and DNS records for an expired leases have not been deleted.
18	A lease was expired and DNS records were deleted.
20	A BOOTP address was leased to a client.
21	A dynamic BOOTP address was leased to a client.
22	A BOOTP request could not be satisfied because the scope's address pool for BOOTP was exhausted.
23	A BOOTP IP address was deleted after checking to see it was not in use.
24	IP address cleanup operation has began.
25	IP address cleanup statistics.
30	DNS update request to the named DNS server.
31	DNS update failed.
32	DNS update successful.
33	Packet dropped due to NAP policy.
34	DNS update request failed.as the DNS update request queue limit exceeded.
35	DNS update request failed.
36	Packet dropped because the server is in failover standby role or the hash of the client ID does not match.
50+	Codes above 50 are used for Rogue Server Detection information.

QResult: 0: NoQuarantine, 1:Quarantine, 2:Drop Packet, 3:Probation,6:No Quarantine Information ProbationTime:Year-Month-Day Hour:Minute:Second:MilliSecond.

ID,Date,Time,Description,IP Address,Host Name,MAC Address,User Name, TransactionID, QResult,Probationtime, CorrelationID,Dhcid,VendorClass(Hex),VendorClass(ASCII),UserClass(Hex),UserClass(ASCII),RelayAgentInformation,DnsRegError.
31,06/22/21,16:29:53,DNS Update Failed,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,16:29:53,Assign,10.8.19.121,Client42.Lab.HanseSecure.de,000C29B5516E,,1493827149,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,16:29:53,DNS Update Failed,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,16:29:53,Assign,10.8.19.14,Server14.Lab.HanseSecure.de,000C29B52704,,1728395049,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,16:29:53,DNS Update Failed,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,16:29:53,Assign,10.8.19.143,Client64.Lab.HanseSecure.de,000C29B58EC2,,1765432085,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
24,06/22/21,17:29:53,Database Cleanup Begin,,,,,0,6,,,,,,,,,0
10,06/22/21,17:29:53,Assign,10.8.19.36,Server36.Lab.HanseSecure.de,000C29B56468,,4444444412,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,17:29:53,DNS Update Request,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,17:29:53,Assign,10.8.19.165,Client86.Lab.HanseSecure.de,000C29B5CC16,,2037037022,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,17:29:53,DNS Update Request,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,17:29:53,Assign,10.8.19.8,Server8.Lab.HanseSecure.de,000C29B51640,,9876543138,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,17:29:53,DNS Update Request,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,17:29:53,Assign,10.8.19.137,Client58.Lab.HanseSecure.de,000C29B57E0E,,1691358012,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
25,06/22/21,17:29:53,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
10,06/22/21,17:29:53,Assign,10.8.19.30,Server30.Lab.HanseSecure.de,000C29B553A4,,3703703676,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
25,06/22/21,17:29:53,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
10,06/22/21,17:29:53,Assign,10.8.19.159,Client80.Lab.HanseSecure.de,000C29B5BB62,,1962962948,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,17:29:53,DNS Update Failed,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
31,06/22/21,17:29:53,DNS Update Failed,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
31,06/22/21,17:29:53,DNS Update Failed,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
24,06/22/21,18:29:53,Database Cleanup Begin,,,,,0,6,,,,,,,,,0
30,06/22/21,18:29:53,DNS Update Request,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
30,06/22/21,18:29:53,DNS Update Request,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
30,06/22/21,18:29:53,DNS Update Request,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
25,06/22/21,18:29:53,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
25,06/22/21,18:29:53,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
31,06/22/21,18:29:53,DNS Update Failed,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
31,06/22/21,18:29:53,DNS Update Failed,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
31,06/22/21,18:29:53,DNS Update Failed,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
24,06/22/21,19:29:53,Database Cleanup Begin,,,,,0,6,,,,,,,,,0
30,06/22/21,19:29:53,DNS Update Request,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
30,06/22/21,19:29:53,DNS Update Request,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
30,06/22/21,19:29:53,DNS Update Request,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
25,06/22/21,19:29:53,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
25,06/22/21,19:29:53,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
31,06/22/21,19:29:53,DNS Update Failed,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
31,06/22/21,19:29:53,DNS Update Failed,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
31,06/22/21,19:29:54,DNS Update Failed,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
24,06/22/21,20:29:54,Database Cleanup Begin,,,,,0,6,,,,,,,,,0
10,06/22/21,20:29:54,Assign,10.8.19.151,Client72.Lab.HanseSecure.de,000C29B5A512,,1864197517,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,20:29:54,DNS Update Request,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,20:29:54,Assign,10.8.19.44,Server44.Lab.HanseSecure.de,000C29B57AB8,,5432098726,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,20:29:54,DNS Update Request,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,20:29:54,Assign,10.8.19.123,Client44.Lab.HanseSecure.de,000C29B556FA,,1518518507,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,20:29:54,DNS Update Request,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,20:29:54,Assign,10.8.19.16,Server16.Lab.HanseSecure.de,000C29B52C90,,1975308627,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
25,06/22/21,20:29:54,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
10,06/22/21,20:29:54,Assign,10.8.19.145,Client66.Lab.HanseSecure.de,000C29B5945E,,1790123443,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
25,06/22/21,20:29:54,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
10,06/22/21,20:29:54,Assign,10.8.19.38,Server38.Lab.HanseSecure.de,000C29B569F4,,4691357990,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,20:29:54,DNS Update Failed,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,20:29:54,Assign,10.8.19.167,Client88.Lab.HanseSecure.de,000C29B5D1B2,,2061728380,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,20:29:54,DNS Update Failed,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,20:29:54,Assign,10.8.19.10,Server10.Lab.HanseSecure.de,000C29B51BEC,,1234567892,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,20:29:54,DNS Update Failed,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,20:29:54,Assign,10.8.19.139,Client60.Lab.HanseSecure.de,000C29B5839A,,1716049370,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
24,06/22/21,21:29:54,Database Cleanup Begin,,,,,0,6,,,,,,,,,0
10,06/22/21,21:29:54,Assign,10.8.19.32,Server32.Lab.HanseSecure.de,000C29B55930,,3950617255,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,21:29:54,DNS Update Request,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,21:29:54,Assign,10.8.19.161,Client82.Lab.HanseSecure.de,000C29B5C0FE,,1987654306,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,21:29:54,DNS Update Request,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,21:29:54,Assign,10.8.19.4,Server4.Lab.HanseSecure.de,000C29B50B28,,4938271569,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,21:29:54,DNS Update Request,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,21:29:54,Assign,10.8.19.133,Client54.Lab.HanseSecure.de,000C29B572E6,,1641975296,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
25,06/22/21,21:29:54,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
10,06/22/21,21:29:54,Assign,10.8.19.26,Server26.Lab.HanseSecure.de,000C29B5488C,,3209876519,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
25,06/22/21,21:29:54,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
10,06/22/21,21:29:54,Assign,10.8.19.155,Client76.Lab.HanseSecure.de,000C29B5B03A,,1913580233,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,21:29:54,DNS Update Failed,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,21:29:54,Assign,10.8.19.48,Server48.Lab.HanseSecure.de,000C29B585D0,,5925925883,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,21:29:54,DNS Update Failed,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,21:29:54,Assign,10.8.19.127,Client48.Lab.HanseSecure.de,000C29B56222,,1567901223,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,21:29:54,DNS Update Failed,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,21:29:54,Assign,10.8.19.20,Server20.Lab.HanseSecure.de,000C29B537C8,,2469135784,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,21:52:18,DNS Update Request,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,21:52:18,Assign,10.8.19.149,Client70.Lab.HanseSecure.de,000C29B59F76,,1839506159,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
11,06/22/21,21:52:18,Renew,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,000C297D1894,,489831001,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
10,06/22/21,21:52:18,Assign,10.8.19.42,Server42.Lab.HanseSecure.de,000C29B5751C,,5185185147,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,21:52:18,DNS Update Failed,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,21:52:18,Assign,10.8.19.121,Client42.Lab.HanseSecure.de,000C29B5516E,,1493827149,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,21:57:17,DNS Update Request,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,21:57:17,Assign,10.8.19.14,Server14.Lab.HanseSecure.de,000C29B52704,,1728395049,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
11,06/22/21,21:57:17,Renew,10.8.19.102,Client2.Lab.HanseSecure.de,000C293AECCD,,575994794,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
10,06/22/21,21:57:17,Assign,10.8.19.143,Client64.Lab.HanseSecure.de,000C29B58EC2,,1765432085,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,21:57:17,DNS Update Failed,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,21:57:17,Assign,10.8.19.36,Server36.Lab.HanseSecure.de,000C29B56468,,4444444412,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,21:59:52,DNS Update Request,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,21:59:52,Assign,10.8.19.165,Client86.Lab.HanseSecure.de,000C29B5CC16,,2037037022,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
11,06/22/21,21:59:52,Renew,10.8.19.102,Client2.Lab.HanseSecure.de,000C293AECCD,,3598905843,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
10,06/22/21,21:59:52,Assign,10.8.19.8,Server8.Lab.HanseSecure.de,000C29B51640,,9876543138,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,21:59:52,DNS Update Failed,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,21:59:52,Assign,10.8.19.137,Client58.Lab.HanseSecure.de,000C29B57E0E,,1691358012,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
24,06/22/21,22:29:55,Database Cleanup Begin,,,,,0,6,,,,,,,,,0
10,06/22/21,22:29:55,Assign,10.8.19.30,Server30.Lab.HanseSecure.de,000C29B553A4,,3703703676,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,22:29:55,DNS Update Request,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,22:29:55,Assign,10.8.19.159,Client80.Lab.HanseSecure.de,000C29B5BB62,,1962962948,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,22:29:55,DNS Update Request,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,22:29:55,Assign,10.8.19.2,Server2.Lab.HanseSecure.de,000C29B5059C,,2469135784,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,22:29:55,DNS Update Request,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,22:29:55,Assign,10.8.19.131,Client52.Lab.HanseSecure.de,000C29B56D4A,,1617283938,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
25,06/22/21,22:29:55,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
10,06/22/21,22:29:55,Assign,10.8.19.24,Server24.Lab.HanseSecure.de,000C29B542E0,,2962962941,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
25,06/22/21,22:29:55,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
10,06/22/21,22:29:55,Assign,10.8.19.153,Client74.Lab.HanseSecure.de,000C29B5AAAE,,1888888875,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,22:29:55,DNS Update Failed,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,22:29:55,Assign,10.8.19.46,Server46.Lab.HanseSecure.de,000C29B58044,,5679012304,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,22:29:55,DNS Update Failed,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,22:29:55,Assign,10.8.19.125,Client46.Lab.HanseSecure.de,000C29B55C96,,1543209865,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,22:29:55,DNS Update Failed,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,22:29:55,Assign,10.8.19.18,Server18.Lab.HanseSecure.de,000C29B5323C,,2222222206,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
24,06/22/21,23:29:56,Database Cleanup Begin,,,,,0,6,,,,,,,,,0
10,06/22/21,23:29:56,Assign,10.8.19.147,Client68.Lab.HanseSecure.de,000C29B599EA,,1814814801,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,23:29:56,DNS Update Request,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,23:29:56,Assign,10.8.19.40,Server40.Lab.HanseSecure.de,000C29B56F80,,4938271569,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,23:29:56,DNS Update Request,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,23:29:56,Assign,10.8.19.169,Client90.Lab.HanseSecure.de,000C29B5D74E,,2086419737,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
30,06/22/21,23:29:56,DNS Update Request,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,0
10,06/22/21,23:29:56,Assign,10.8.19.12,Server12.Lab.HanseSecure.de,000C29B52178,,1481481470,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
25,06/22/21,23:29:56,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
10,06/22/21,23:29:56,Assign,10.8.19.141,Client62.Lab.HanseSecure.de,000C29B58936,,1740740728,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
25,06/22/21,23:29:56,0 leases expired and 0 leases deleted,,,,,0,6,,,,,,,,,0
10,06/22/21,23:29:56,Assign,10.8.19.34,Server34.Lab.HanseSecure.de,000C29B55ECC,,4197530833,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,23:29:56,DNS Update Failed,10.8.19.100,DESKTOP-4H1K6B8.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,23:29:56,Assign,10.8.19.163,Client84.Lab.HanseSecure.de,000C29B5C68A,,2012345664,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,23:29:56,DNS Update Failed,10.8.19.101,Client1.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,23:29:56,Assign,10.8.19.6,Server6.Lab.HanseSecure.de,000C29B510B4,,7407407353,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
31,06/22/21,23:29:56,DNS Update Failed,10.8.19.102,Client2.Lab.HanseSecure.de,,,0,6,,,,,,,,,9501
10,06/22/21,23:29:56,Assign,10.8.19.135,Client56.Lab.HanseSecure.de,000C29B57872,,1666666654,0,,,,0x4D53465420352E30,MSFT 5.0,,,,0
